v	25 4 16 12
v	25 5 16 12
v	25 6 16 12
v	26 0 16 1
v	26 1 16 4
v	26 2 16 11
v	26 3 16 11
v	26 4 16 11
v	26 5 16 12
v	26 6 16 12
v	27 0 16 1
v	27 4 16 12
v	27 5 16 12
v	27 6 16 12
v	28 0 16 1
v	28 5 16 12
v	29 0 16 1
v	30 0 16 1
v	31 0 16 2
v	32 0 16 2
v	33 0 16 2
v	34 0 16 2
v	35 0 16 1
v	5 0 17 2
v	6 0 17 2
v	7 0 17 2
v	8 0 17 2
v	9 0 17 2
v	10 0 17 1
v	11 0 17 1
v	12 0 17 1
v	12 1 17 1
v	13 0 17 1
v	13 1 17 1
v	14 0 17 1
v	14 1 17 4
v	14 2 17 1
v	15 0 17 1
v	15 1 17 1
v	16 0 17 1
v	16 1 17 4
v	16 2 17 1
v	17 0 17 1
v	17 1 17 4
v	17 2 17 1
v	18 0 17 2
v	18 1 17 4
v	18 2 17 4
v	18 3 17 1
v	19 0 17 1
v	19 1 17 4
v	19 2 17 4
v	19 3 17 4
v	19 4 17 1
v	20 0 17 1
v	20 1 17 4
v	20 2 17 1
v	21 0 17 1
v	21 1 17 1
v	22 0 17 1
v	22 1 17 1
v	23 0 17 2
v	24 0 17 1
v	24 1 17 1
v	25 0 17 2
v	25 1 17 1
v	25 5 17 12
v	25 6 17 12
v	26 0 17 2
v	26 1 17 1
v	26 4 17 12
v	26 5 17 12
v	26 6 17 12
v	27 0 17 1
v	27 5 17 12
v	27 6 17 12
v	28 0 17 1
v	29 0 17 1
v	30 0 17 1
v	31 0 17 2
v	32 0 17 2
v	33 0 17 2
v	34 0 17 2
v	35 0 17 2
v	5 0 18 1
v	6 0 18 2
v	7 0 18 2
v	8 0 18 2
v	9 0 18 1
v	10 0 18 2
v	11 0 18 2
v	12 0 18 1
v	13 0 18 1
v	14 0 18 1
v	14 1 18 1
v	15 0 18 1
v	15 1 18 4
v	15 2 18 1
v	16 0 18 1
v	16 1 18 1
v	17 0 18 1
v	17 1 18 4
v	17 2 18 1
v	18 0 18 2
v	18 1 18 4
v	18 2 18 1
v	19 0 18 2
v	19 1 18 4
v	19 2 18 4
v	19 3 18 4
v	20 0 18 1
v	20 1 18 4
v	20 2 18 4
v	21 0 18 1
v	21 1 18 1
v	22 0 18 1
v	22 1 18 1
v	23 0 18 1
v	24 0 18 1
v	25 0 18 1
v	25 5 18 12
v	26 0 18 1
v	26 5 18 12
v	26 6 18 12
v	27 0 18 1
v	27 1 18 1
v	28 0 18 1
v	29 0 18 1
v	30 0 18 1
v	31 0 18 2
v	32 0 18 2
v	33 0 18 2
v	34 0 18 2
v	35 0 18 2
v	5 0 19 2
v	6 0 19 2
v	7 0 19 2
v	8 0 19 1
v	9 0 19 2
v	10 0 19 1
v	11 0 19 1
v	12 0 19 1
v	13 0 19 1
v	14 0 19 1
v	14 1 19 1
v	15 0 19 1
v	15 1 19 4
v	15 2 19 1
v	16 0 19 1
v	16 1 19 1
v	17 0 19 2
v	17 1 19 4
v	17 2 19 1
v	18 0 19 1
v	18 1 19 4
v	18 2 19 4
v	18 3 19 1
v	19 0 19 1
v	19 1 19 4
v	19 2 19 4
v	19 3 19 4
v	19 4 19 1
v	20 0 19 1
v	20 1 19 4
v	20 2 19 4
v	20 3 19 1
v	21 0 19 1
v	21 1 19 4
v	21 2 19 1
v	22 0 19 1
v	22 1 19 1
v	23 0 19 1
v	23 1 19 1
v	24 0 19 1
v	24 1 19 1
v	25 0 19 1
v	25 1 19 1
v	26 0 19 2
v	26 1 19 1
v	27 0 19 1
v	27 1 19 4
v	27 2 19 1
v	28 0 19 2
v	29 0 19 1
v	30 0 19 1
v	31 0 19 2
v	32 0 19 2
v	33 0 19 2
v	34 0 19 1
v	35 0 19 2
v	5 0 20 2
v	6 0 20 2
v	7 0 20 2
v	8 0 20 2
v	9 0 20 2
v	10 0 20 2
v	11 0 20 2
v	11 1 20 1
v	12 0 20 1
v	12 1 20 1
v	13 0 20 1
v	14 0 20 1
v	15 0 20 1
v	15 1 20 1
v	16 0 20 2
v	16 1 20 1
v	17 0 20 1
v	17 1 20 4
v	17 2 20 1
v	18 0 20 1
v	18 1 20 4
v	18 2 20 4
v	18 3 20 1
v	19 0 20 1
v	19 1 20 4
v	19 2 20 4
v	19 3 20 4
v	20 0 20 1
v	20 1 20 4
v	20 2 20 4
v	20 3 20 1
v	21 0 20 2
v	21 1 20 4
v	21 2 20 1
v	22 0 20 2
v	22 1 20 4
v	22 2 20 1
v	23 0 20 1
v	23 1 20 4
v	23 2 20 1
v	24 0 20 1
v	24 1 20 4
v	24 2 20 1
v	25 0 20 2
v	25 1 20 4
v	26 0 20 1
v	26 1 20 4
v	26 2 20 1
v	27 0 20 2
v	27 1 20 4
v	27 2 20 4
v	27 3 20 4
v	28 0 20 1
v	29 0 20 2
v	30 0 20 1
v	30 4 20 12
v	30 5 20 12
v	31 0 20 1
v	31 4 20 12
v	32 0 20 2
v	33 0 20 2
v	34 0 20 2
v	35 0 20 2
v	5 0 21 2
v	6 0 21 2
v	7 0 21 2
v	8 0 21 2
v	9 0 21 2
v	10 0 21 1
v	11 0 21 2
v	11 1 21 4
v	11 2 21 1
v	12 0 21 1
v	12 1 21 4
v	12 2 21 1
v	13 0 21 1
v	13 1 21 1
v	14 0 21 1
v	14 1 21 1
v	15 0 21 1
v	15 1 21 4
v	15 2 21 1
v	16 0 21 1
v	16 1 21 1
v	17 0 21 1
v	17 1 21 1
v	18 0 21 1
v	18 1 21 4
v	18 2 21 4
v	18 3 21 1
v	19 0 21 2
v	19 1 21 4
v	19 2 21 4
v	19 3 21 1
v	20 0 21 2
v	20 1 21 4
v	20 2 21 4
v	20 3 21 1
v	21 0 21 1
v	21 1 21 4
v	21 2 21 1
v	22 0 21 1
v	22 1 21 4
v	22 2 21 1
v	23 0 21 1
v	23 1 21 4
v	23 2 21 4
v	24 0 21 1
v	24 1 21 4
v	24 2 21 1
v	25 0 21 1
v	25 1 21 4
v	25 2 21 4
v	25 3 21 1
v	26 0 21 1
v	26 1 21 4
v	26 2 21 4
v	27 0 21 1
v	27 1 21 4
v	27 2 21 4
v	27 3 21 1
v	28 0 21 2
v	28 4 21 12
v	29 0 21 2
v	29 4 21 12
v	29 5 21 12
v	30 0 21 1
v	30 3 21 12
v	30 5 21 12
v	31 0 21 2
v	31 3 21 12
v	31 4 21 12
v	31 5 21 12
v	32 0 21 2
v	32 4 21 12
v	33 0 21 2
v	34 0 21 1
v	35 0 21 2
v	5 0 22 2
v	6 0 22 1
v	7 0 22 2
v	8 0 22 2
v	9 0 22 2
v	10 0 22 2
v	11 0 22 1
v	11 1 22 4
v	11 2 22 1
v	12 0 22 1
v	12 1 22 1
v	13 0 22 1
v	13 1 22 1
v	13 6 22 12
v	13 7 22 12
v	14 0 22 1
v	14 1 22 4
v	14 2 22 1
v	14 6 22 12
v	15 0 22 1
v	15 1 22 4
v	15 2 22 4
v	15 3 22 1
v	16 0 22 1
v	16 1 22 4
v	16 2 22 1
v	17 0 22 1
v	17 1 22 1
v	18 0 22 1
v	18 1 22 1
v	19 0 22 1
v	19 1 22 4
v	19 2 22 1
v	20 0 22 2
v	20 1 22 4
v	20 2 22 1
v	21 0 22 1
v	21 1 22 4
v	21 2 22 1
v	22 0 22 1
v	22 1 22 4
v	22 2 22 1
v	23 0 22 1
v	23 1 22 4
v	23 2 22 4
v	23 3 22 1
v	24 0 22 1
v	24 1 22 4
v	24 2 22 4
v	24 3 22 1
v	25 0 22 1
v	25 1 22 4
v	25 2 22 4
v	25 3 22 1
v	26 0 22 1
v	26 1 22 4
v	26 2 22 4
v	26 3 22 4
v	26 4 22 1
v	27 0 22 1
v	27 1 22 4
v	27 2 22 4
v	27 3 22 4
v	28 0 22 2
v	28 4 22 12
v	29 0 22 1
v	29 3 22 12
v	29 4 22 12
v	29 5 22 12
v	30 0 22 2
v	30 1 22 11
v	30 2 22 11
v	30 3 22 11
v	30 4 22 12
v	30 5 22 12
v	31 0 22 2
v	31 3 22 12
v	31 4 22 12
v	31 5 22 12
v	32 0 22 2
v	32 4 22 12
v	33 0 22 1
v	34 0 22 1
v	35 0 22 2
v	5 0 23 1
v	6 0 23 1
v	7 0 23 2
v	8 0 23 2
v	9 0 23 1
v	10 0 23 2
v	11 0 23 1
v	11 1 23 4
v	11 2 23 4
v	11 3 23 1
v	11 6 23 12
v	12 0 23 1
v	12 1 23 1
v	12 6 23 12
v	12 7 23 12
v	13 0 23 1
v	13 1 23 4
v	13 2 23 1
v	13 5 23 12
v	13 7 23 12
v	14 0 23 1
v	14 1 23 4
v	14 2 23 4
v	14 3 23 1
v	14 5 23 12
v	14 6 23 12
v	14 7 23 12
v	15 0 23 2
v	15 1 23 4
v	15 2 23 4
v	15 3 23 1
v	15 6 23 12
v	16 0 23 1
v	16 1 23 4
v	16 2 23 1
v	17 0 23 1
v	17 1 23 1
v	18 0 23 1
v	18 1 23 1
v	19 0 23 1
v	19 1 23 1
v	20 0 23 1
v	20 1 23 1
v	21 0 23 1
v	21 1 23 1
v	22 0 23 1
v	22 1 23 4
v	22 2 23 1
v	23 0 23 1
v	23 1 23 4
v	23 2 23 1
v	24 0 23 1
v	24 1 23 4
v	24 2 23 4
v	24 3 23 1
v	25 0 23 1
v	25 1 23 4
v	25 2 23 4
v	25 3 23 1
v	26 0 23 1
v	26 1 23 4
v	26 2 23 4
v	26 3 23 1
v	27 0 23 1
v	27 1 23 4
v	27 2 23 4
v	27 3 23 1
v	28 0 23 1
v	29 0 23 2
v	29 4 23 12
v	29 5 23 12
v	30 0 23 2
v	30 3 23 12
v	30 4 23 12
v	30 5 23 12
v	31 0 23 2
v	31 4 23 12
v	31 5 23 12
v	32 0 23 2
v	33 0 23 1
v	34 0 23 2
v	35 0 23 2
v	5 0 24 1
v	6 0 24 2
v	7 0 24 2
v	8 0 24 2
v	9 0 24 2
v	10 0 24 1
v	11 0 24 1
v	11 1 24 4
v	11 2 24 4
v	11 6 24 12
v	12 0 24 1
v	12 1 24 4
v	12 2 24 1
v	12 5 24 12
v	12 6 24 12
v	12 7 24 12
v	13 0 24 1
v	13 1 24 4
v	13 2 24 1
v	13 3 24 11
v	13 4 24 11
v	13 5 24 11
v	13 6 24 12
v	13 7 24 12
v	14 0 24 1
v	14 1 24 4
v	14 2 24 1
v	14 5 24 12
v	14 6 24 12
v	14 7 24 12
v	15 0 24 2
v	15 1 24 4
v	15 2 24 4
v	15 3 24 1
v	15 6 24 12
v	16 0 24 1
v	16 1 24 4
v	16 2 24 4
v	16 3 24 1
v	17 0 24 1
v	17 1 24 4
v	17 2 24 1
v	18 0 24 1
v	18 1 24 1
v	19 0 24 1
v	20 0 24 1
v	20 1 24 1
v	21 0 24 1
v	21 1 24 4
v	21 2 24 1
v	22 0 24 1
v	22 1 24 4
v	22 2 24 4
v	23 0 24 1
v	23 2 24 4
v	24 0 24 2
v	24 1 24 4
v	24 2 24 4
v	24 3 24 1
v	25 0 24 2
v	25 1 24 4
v	25 2 24 4
v	25 3 24 4
v	25 4 24 1
v	26 0 24 1
v	26 1 24 4
v	26 2 24 4
v	26 3 24 4
v	26 4 24 1
v	27 0 24 1
v	27 1 24 4
v	27 2 24 4
v	27 3 24 4
v	28 0 24 1
v	29 0 24 1
v	29 4 24 12
v	30 0 24 2
v	30 4 24 12
v	30 5 24 12
v	31 0 24 2
v	32 0 24 1
v	33 0 24 2
v	34 0 24 2
v	35 0 24 2
v	5 0 25 2
v	6 0 25 2
v	7 0 25 2
v	8 0 25 2
v	9 0 25 2
v	10 0 25 2
v	11 0 25 2
v	11 1 25 4
v	11 2 25 1
v	12 0 25 1
v	12 1 25 4
v	12 6 25 12
v	12 7 25 12
v	13 0 25 1
v	13 1 25 1
v	13 5 25 12
v	13 6 25 12
v	13 7 25 12
v	14 0 25 1
v	14 1 25 4
v	14 2 25 1
v	14 6 25 12
v	14 7 25 12
v	15 0 25 1
v	15 1 25 4
v	15 2 25 1
v	16 0 25 1
v	16 1 25 4
v	16 2 25 1
v	17 0 25 1
v	17 1 25 4
v	17 2 25 1
v	18 0 25 1
v	18 1 25 1
v	19 0 25 2
v	19 6 25 12
v	19 7 25 12
v	20 0 25 1
v	20 1 25 1
v	20 6 25 12
v	21 0 25 1
v	21 1 25 1
v	22 0 25 1
v	22 1 25 4
v	22 2 25 1
v	23 0 25 1
v	24 0 25 1
v	24 1 25 4
v	24 2 25 1
v	25 0 25 1
v	25 1 25 4
v	25 2 25 4
v	25 3 25 4
v	25 4 25 1
v	26 0 25 1
v	26 1 25 4
v	26 2 25 4
v	26 3 25 1
v	27 0 25 2
v	27 1 25 4
v	27 2 25 4
v	27 3 25 1
v	27 7 25 12
v	27 8 25 12
v	28 0 25 1
v	28 4 25 12
v	28 5 25 12
v	28 7 25 12
v	29 0 25 1
v	29 4 25 12
v	30 0 25 2
v	31 0 25 2
v	32 0 25 2
v	33 0 25 1
v	34 0 25 2
v	35 0 25 2
v	6 0 26 2
v	7 0 26 1
v	8 0 26 2
v	9 0 26 2
v	10 0 26 2
v	11 0 26 1
v	11 1 26 4
v	11 2 26 1
v	12 0 26 2
v	12 1 26 1
v	12 6 26 12
v	13 0 26 1
v	13 1 26 1
v	13 6 26 12
v	13 7 26 12
v	14 0 26 2
v	14 1 26 1
v	15 0 26 2
v	15 1 26 1
v	16 0 26 1
v	16 1 26 4
v	16 2 26 1
v	17 0 26 1
v	17 1 26 1
v	17 6 26 12
v	18 0 26 1
v	18 1 26 1
v	18 6 26 12
v	18 7 26 12
v	19 0 26 1
v	19 1 26 1
v	19 5 26 12
v	19 7 26 12
v	20 0 26 1
v	20 1 26 1
v	20 5 26 12
v	20 6 26 12
v	20 7 26 12
v	21 0 26 2
v	21 1 26 1
v	21 6 26 12
v	22 0 26 1
v	22 1 26 4
v	22 2 26 1
v	23 0 26 1
v	24 0 26 1
v	24 1 26 4
v	24 2 26 1
v	25 0 26 1
v	25 1 26 4
v	25 2 26 4
v	25 3 26 4
v	25 4 26 1
v	25 7 26 12
v	26 0 26 1
v	26 1 26 4
v	26 2 26 4
v	26 3 26 1
v	26 4 26 12
v	26 7 26 12
v	26 8 26 12
v	27 0 26 1
v	27 1 26 4
v	27 2 26 4
v	27 3 26 1
v	27 4 26 12
v	27 5 26 12
v	27 6 26 12
v	27 8 26 12
v	28 0 26 1
v	28 3 26 12
v	28 5 26 12
v	28 6 26 12
v	28 7 26 12
v	28 8 26 12
v	29 0 26 2
v	29 3 26 12
v	29 4 26 12
v	29 5 26 12
v	29 7 26 12
v	30 0 26 2
v	30 4 26 12
v	30 5 26 12
v	31 0 26 2
v	31 4 26 12
v	32 0 26 2
v	33 0 26 2
v	34 0 26 1
v	6 0 27 2
v	7 0 27 2
v	8 0 27 2
v	9 0 27 2
v	10 0 27 2
v	11 0 27 2
v	11 1 27 4
v	11 2 27 1
v	12 0 27 1
v	12 1 27 4
v	12 2 27 1
v	13 0 27 1
v	13 1 27 4
v	13 2 27 1
v	14 0 27 1
v	14 1 27 1
v	14 5 27 12
v	14 6 27 12
v	15 0 27 2
v	15 1 27 1
v	15 5 27 12
v	16 0 27 1
v	16 1 27 1
v	17 0 27 1
v	17 1 27 1
v	17 6 27 12
v	18 0 27 1
v	18 1 27 4
v	18 2 27 1
v	18 5 27 12
v	18 6 27 12
v	18 7 27 12
v	19 0 27 1
v	19 1 27 4
v	19 2 27 1
v	19 3 27 11
v	19 4 27 11
v	19 5 27 11
v	19 6 27 12
v	19 7 27 12
v	20 0 27 2
v	20 1 27 4
v	20 2 27 1
v	20 5 27 12
v	20 6 27 12
v	20 7 27 12
v	21 0 27 1
v	21 1 27 4
v	21 2 27 1
v	21 6 27 12
v	22 0 27 1
v	22 1 27 4
v	22 2 27 4
v	22 3 27 1
v	23 0 27 1
v	23 3 27 1
v	24 0 27 1
v	24 1 27 4
v	24 2 27 1
v	25 0 27 1
v	25 1 27 4
v	25 2 27 4
v	25 3 27 1
v	25 7 27 12
v	26 0 27 1
v	26 1 27 4
v	26 2 27 4
v	26 3 27 1
v	26 4 27 12
v	26 6 27 12
v	26 7 27 12
v	26 8 27 12
v	27 0 27 1
v	27 1 27 4
v	27 2 27 4
v	27 3 27 1
v	27 4 27 11
v	27 5 27 11
v	27 6 27 11
v	27 7 27 12
v	27 8 27 12
v	28 0 27 1
v	28 1 27 11
v	28 2 27 11
v	28 3 27 11
v	28 4 27 12
v	28 5 27 12
v	28 6 27 12
v	28 7 27 12
v	28 8 27 12
v	29 0 27 2
v	29 3 27 12
v	29 4 27 12
v	29 5 27 12
v	29 7 27 12
v	30 0 27 2
v	30 3 27 12
v	30 4 27 12
v	30 5 27 12
v	31 0 27 2
v	31 3 27 12
v	31 4 27 12
v	31 5 27 12
v	32 0 27 1
v	32 4 27 12
v	33 0 27 2
v	34 0 27 1
v	7 0 28 1
v	8 0 28 2
v	9 0 28 2
v	10 0 28 2
v	11 0 28 2
v	11 1 28 4
v	11 2 28 4
v	12 0 28 2
v	12 1 28 4
v	12 2 28 1
v	12 4 28 12
v	12 5 28 12
v	13 0 28 1
v	13 1 28 4
v	13 2 28 1
v	13 4 28 12
v	13 5 28 12
v	13 6 28 12
v	14 0 28 1
v	14 1 28 4
v	14 2 28 1
v	14 4 28 12
v	14 6 28 12
v	15 0 28 1
v	15 1 28 1
v	15 4 28 12
v	15 5 28 12
v	15 6 28 12
v	16 0 28 1
v	16 1 28 4
v	16 2 28 1
v	16 5 28 12
v	17 0 28 2
v	17 1 28 4
v	17 2 28 4
v	17 3 28 1
v	18 0 28 1
v	18 1 28 4
v	18 2 28 4
v	18 3 28 1
v	18 6 28 12
v	18 7 28 12
v	18 8 28 12
v	19 0 28 1
v	19 1 28 4
v	19 2 28 4
v	19 3 28 4
v	19 4 28 1
v	19 5 28 12
v	19 6 28 12
v	19 7 28 12
v	20 0 28 1
v	20 1 28 4
v	20 2 28 4
v	20 3 28 4
v	20 4 28 1
v	20 6 28 12
v	20 7 28 12
v	21 0 28 1
v	21 1 28 4
v	21 2 28 4
v	21 3 28 1
v	22 0 28 1
v	22 1 28 4
v	22 2 28 4
v	22 3 28 4
v	22 4 28 1
v	23 0 28 1
v	23 3 28 4
v	23 4 28 1
v	24 0 28 1
v	24 1 28 4
v	24 2 28 4
v	24 3 28 1
v	24 6 28 12
v	25 0 28 1
v	25 1 28 4
v	25 2 28 4
v	25 3 28 1
v	25 6 28 12
v	25 7 28 12
v	26 0 28 1
v	26 1 28 4
v	26 2 28 4
v	26 3 28 1
v	26 5 28 12
v	26 6 28 12
v	26 7 28 12
v	26 8 28 12
v	27 0 28 1
v	27 1 28 4
v	27 2 28 4
v	27 4 28 12
v	27 5 28 12
v	27 6 28 12
v	27 7 28 12
v	27 8 28 12
v	28 0 28 1
v	28 3 28 12
v	28 4 28 12
v	28 5 28 12
v	28 6 28 12
v	28 7 28 12
v	28 8 28 12
v	29 0 28 2
v	29 3 28 12
v	29 4 28 12
v	29 5 28 12
v	30 0 28 2
v	30 4 28 12
v	30 5 28 12
v	31 0 28 2
v	31 3 28 12
v	31 4 28 12
v	31 5 28 12
v	32 0 28 2
v	32 4 28 12
v	33 0 28 2
v	7 0 29 2
v	8 0 29 1
v	9 0 29 1
v	10 0 29 2
v	10 4 29 12
v	11 0 29 2
v	11 1 29 4
v	11 2 29 1
v	11 4 29 12
v	11 5 29 12
v	12 0 29 2
v	12 1 29 1
v	12 3 29 12
v	12 5 29 12
v	13 0 29 1
v	13 1 29 4
